payroll_id,emp_id,pay_month,bonus,deductions,net_salary
3121,261,2025-01-01,1261,762,87136
3122,261,2025-02-01,1522,763,87396
3123,261,2025-03-01,1783,764,87656
3124,261,2025-04-01,2044,765,87916
3125,261,2025-05-01,2305,766,88176
3126,261,2025-06-01,2566,767,88436
3127,261,2025-07-01,2827,768,88696
3128,261,2025-08-01,3088,769,88956
3129,261,2025-09-01,3349,770,89216
3130,261,2025-10-01,3610,771,89476
3131,261,2025-11-01,3871,772,89736
3132,261,2025-12-01,4132,773,89996
3133,262,2025-01-01,1262,763,87353
3134,262,2025-02-01,1524,764,87614
3135,262,2025-03-01,1786,765,87875
3136,262,2025-04-01,2048,766,88136
3137,262,2025-05-01,2310,767,88397
3138,262,2025-06-01,2572,768,88658
3139,262,2025-07-01,2834,769,88919
3140,262,2025-08-01,3096,770,89180
3141,262,2025-09-01,3358,771,89441
3142,262,2025-10-01,3620,772,89702
3143,262,2025-11-01,3882,773,89963
3144,262,2025-12-01,4144,774,90224
3145,263,2025-01-01,1263,764,87570
3146,263,2025-02-01,1526,765,87832
3147,263,2025-03-01,1789,766,88094
3148,263,2025-04-01,2052,767,88356
3149,263,2025-05-01,2315,768,88618
3150,263,2025-06-01,2578,769,88880
3151,263,2025-07-01,2841,770,89142
3152,263,2025-08-01,3104,771,89404
3153,263,2025-09-01,3367,772,89666
3154,263,2025-10-01,3630,773,89928
3155,263,2025-11-01,3893,774,90190
3156,263,2025-12-01,4156,775,90452
3157,264,2025-01-01,1264,765,87787
3158,264,2025-02-01,1528,766,88050
3159,264,2025-03-01,1792,767,88313
3160,264,2025-04-01,2056,768,88576
3161,264,2025-05-01,2320,769,88839
3162,264,2025-06-01,2584,770,89102
3163,264,2025-07-01,2848,771,89365
3164,264,2025-08-01,3112,772,89628
3165,264,2025-09-01,3376,773,89891
3166,264,2025-10-01,3640,774,90154
3167,264,2025-11-01,3904,775,90417
3168,264,2025-12-01,4168,776,90680
3169,265,2025-01-01,1265,766,88004
3170,265,2025-02-01,1530,767,88268
3171,265,2025-03-01,1795,768,88532
3172,265,2025-04-01,2060,769,88796
3173,265,2025-05-01,2325,770,89060
3174,265,2025-06-01,2590,771,89324
3175,265,2025-07-01,2855,772,89588
3176,265,2025-08-01,3120,773,89852
3177,265,2025-09-01,3385,774,90116
3178,265,2025-10-01,3650,775,90380
3179,265,2025-11-01,3915,776,90644
3180,265,2025-12-01,4180,777,90908
3181,266,2025-01-01,1266,767,88221
3182,266,2025-02-01,1532,768,88486
3183,266,2025-03-01,1798,769,88751
3184,266,2025-04-01,2064,770,89016
3185,266,2025-05-01,2330,771,89281
3186,266,2025-06-01,2596,772,89546
3187,266,2025-07-01,2862,773,89811
3188,266,2025-08-01,3128,774,90076
3189,266,2025-09-01,3394,775,90341
3190,266,2025-10-01,3660,776,90606
3191,266,2025-11-01,3926,777,90871
3192,266,2025-12-01,4192,778,91136
3193,267,2025-01-01,1267,768,88438
3194,267,2025-02-01,1534,769,88704
3195,267,2025-03-01,1801,770,88970
3196,267,2025-04-01,2068,771,89236
3197,267,2025-05-01,2335,772,89502
3198,267,2025-06-01,2602,773,89768
3199,267,2025-07-01,2869,774,90034
3200,267,2025-08-01,3136,775,90300
3201,267,2025-09-01,3403,776,90566
3202,267,2025-10-01,3670,777,90832
3203,267,2025-11-01,3937,778,91098
3204,267,2025-12-01,4204,779,91364
3205,268,2025-01-01,1268,769,88655
3206,268,2025-02-01,1536,770,88922
3207,268,2025-03-01,1804,771,89189
3208,268,2025-04-01,2072,772,89456
3209,268,2025-05-01,2340,773,89723
3210,268,2025-06-01,2608,774,89990
3211,268,2025-07-01,2876,775,90257
3212,268,2025-08-01,3144,776,90524
3213,268,2025-09-01,3412,777,90791
3214,268,2025-10-01,3680,778,91058
3215,268,2025-11-01,3948,779,91325
3216,268,2025-12-01,4216,780,91592
3217,269,2025-01-01,1269,770,88872
3218,269,2025-02-01,1538,771,89140
3219,269,2025-03-01,1807,772,89408
3220,269,2025-04-01,2076,773,89676
3221,269,2025-05-01,2345,774,89944
3222,269,2025-06-01,2614,775,90212
3223,269,2025-07-01,2883,776,90480
3224,269,2025-08-01,3152,777,90748
3225,269,2025-09-01,3421,778,91016
3226,269,2025-10-01,3690,779,91284
3227,269,2025-11-01,3959,780,91552
3228,269,2025-12-01,4228,781,91820
3229,270,2025-01-01,1270,771,89089
3230,270,2025-02-01,1540,772,89358
3231,270,2025-03-01,1810,773,89627
3232,270,2025-04-01,2080,774,89896
3233,270,2025-05-01,2350,775,90165
3234,270,2025-06-01,2620,776,90434
3235,270,2025-07-01,2890,777,90703
3236,270,2025-08-01,3160,778,90972
3237,270,2025-09-01,3430,779,91241
3238,270,2025-10-01,3700,780,91510
3239,270,2025-11-01,3970,781,91779
3240,270,2025-12-01,4240,782,92048
3241,271,2025-01-01,1271,772,89306
3242,271,2025-02-01,1542,773,89576
3243,271,2025-03-01,1813,774,89846
3244,271,2025-04-01,2084,775,90116
3245,271,2025-05-01,2355,776,90386
3246,271,2025-06-01,2626,777,90656
3247,271,2025-07-01,2897,778,90926
3248,271,2025-08-01,3168,779,91196
3249,271,2025-09-01,3439,780,91466
3250,271,2025-10-01,3710,781,91736
3251,271,2025-11-01,3981,782,92006
3252,271,2025-12-01,4252,783,92276
3253,272,2025-01-01,1272,773,89523
3254,272,2025-02-01,1544,774,89794
3255,272,2025-03-01,1816,775,90065
3256,272,2025-04-01,2088,776,90336
3257,272,2025-05-01,2360,777,90607
3258,272,2025-06-01,2632,778,90878
3259,272,2025-07-01,2904,779,91149
3260,272,2025-08-01,3176,780,91420
3261,272,2025-09-01,3448,781,91691
3262,272,2025-10-01,3720,782,91962
3263,272,2025-11-01,3992,783,92233
3264,272,2025-12-01,4264,784,92504
3265,273,2025-01-01,1273,774,89740
3266,273,2025-02-01,1546,775,90012
3267,273,2025-03-01,1819,776,90284
3268,273,2025-04-01,2092,777,90556
3269,273,2025-05-01,2365,778,90828
3270,273,2025-06-01,2638,779,91100
3271,273,2025-07-01,2911,780,91372
3272,273,2025-08-01,3184,781,91644
3273,273,2025-09-01,3457,782,91916
3274,273,2025-10-01,3730,783,92188
3275,273,2025-11-01,4003,784,92460
3276,273,2025-12-01,4276,785,92732
3277,274,2025-01-01,1274,775,89957
3278,274,2025-02-01,1548,776,90230
3279,274,2025-03-01,1822,777,90503
3280,274,2025-04-01,2096,778,90776
3281,274,2025-05-01,2370,779,91049
3282,274,2025-06-01,2644,780,91322
3283,274,2025-07-01,2918,781,91595
3284,274,2025-08-01,3192,782,91868
3285,274,2025-09-01,3466,783,92141
3286,274,2025-10-01,3740,784,92414
3287,274,2025-11-01,4014,785,92687
3288,274,2025-12-01,4288,786,92960
3289,275,2025-01-01,1275,776,90174
3290,275,2025-02-01,1550,777,90448
3291,275,2025-03-01,1825,778,90722
3292,275,2025-04-01,2100,779,90996
3293,275,2025-05-01,2375,780,91270
3294,275,2025-06-01,2650,781,91544
3295,275,2025-07-01,2925,782,91818
3296,275,2025-08-01,3200,783,92092
3297,275,2025-09-01,3475,784,92366
3298,275,2025-10-01,3750,785,92640
3299,275,2025-11-01,4025,786,92914
3300,275,2025-12-01,4300,787,93188
3301,276,2025-01-01,1276,777,90391
3302,276,2025-02-01,1552,778,90666
3303,276,2025-03-01,1828,779,90941
3304,276,2025-04-01,2104,780,91216
3305,276,2025-05-01,2380,781,91491
3306,276,2025-06-01,2656,782,91766
3307,276,2025-07-01,2932,783,92041
3308,276,2025-08-01,3208,784,92316
3309,276,2025-09-01,3484,785,92591
3310,276,2025-10-01,3760,786,92866
3311,276,2025-11-01,4036,787,93141
3312,276,2025-12-01,4312,788,93416
3313,277,2025-01-01,1277,778,90608
3314,277,2025-02-01,1554,779,90884
3315,277,2025-03-01,1831,780,91160
3316,277,2025-04-01,2108,781,91436
3317,277,2025-05-01,2385,782,91712
3318,277,2025-06-01,2662,783,91988
3319,277,2025-07-01,2939,784,92264
3320,277,2025-08-01,3216,785,92540
3321,277,2025-09-01,3493,786,92816
3322,277,2025-10-01,3770,787,93092
3323,277,2025-11-01,4047,788,93368
3324,277,2025-12-01,4324,789,93644
3325,278,2025-01-01,1278,779,90825
3326,278,2025-02-01,1556,780,91102
3327,278,2025-03-01,1834,781,91379
3328,278,2025-04-01,2112,782,91656
3329,278,2025-05-01,2390,783,91933
3330,278,2025-06-01,2668,784,92210
3331,278,2025-07-01,2946,785,92487
3332,278,2025-08-01,3224,786,92764
3333,278,2025-09-01,3502,787,93041
3334,278,2025-10-01,3780,788,93318
3335,278,2025-11-01,4058,789,93595
3336,278,2025-12-01,4336,790,93872
3337,279,2025-01-01,1279,780,91042
3338,279,2025-02-01,1558,781,91320
3339,279,2025-03-01,1837,782,91598
3340,279,2025-04-01,2116,783,91876
3341,279,2025-05-01,2395,784,92154
3342,279,2025-06-01,2674,785,92432
3343,279,2025-07-01,2953,786,92710
3344,279,2025-08-01,3232,787,92988
3345,279,2025-09-01,3511,788,93266
3346,279,2025-10-01,3790,789,93544
3347,279,2025-11-01,4069,790,93822
3348,279,2025-12-01,4348,791,94100
3349,280,2025-01-01,1280,781,91259
3350,280,2025-02-01,1560,782,91538
3351,280,2025-03-01,1840,783,91817
3352,280,2025-04-01,2120,784,92096
3353,280,2025-05-01,2400,785,92375
3354,280,2025-06-01,2680,786,92654
3355,280,2025-07-01,2960,787,92933
3356,280,2025-08-01,3240,788,93212
3357,280,2025-09-01,3520,789,93491
3358,280,2025-10-01,3800,790,93770
3359,280,2025-11-01,4080,791,94049
3360,280,2025-12-01,4360,792,94328
3361,281,2025-01-01,1281,782,91476
3362,281,2025-02-01,1562,783,91756
3363,281,2025-03-01,1843,784,92036
3364,281,2025-04-01,2124,785,92316
3365,281,2025-05-01,2405,786,92596
3366,281,2025-06-01,2686,787,92876
3367,281,2025-07-01,2967,788,93156
3368,281,2025-08-01,3248,789,93436
3369,281,2025-09-01,3529,790,93716
3370,281,2025-10-01,3810,791,93996
3371,281,2025-11-01,4091,792,94276
3372,281,2025-12-01,4372,793,94556
3373,282,2025-01-01,1282,783,91693
3374,282,2025-02-01,1564,784,91974
3375,282,2025-03-01,1846,785,92255
3376,282,2025-04-01,2128,786,92536
3377,282,2025-05-01,2410,787,92817
3378,282,2025-06-01,2692,788,93098
3379,282,2025-07-01,2974,789,93379
3380,282,2025-08-01,3256,790,93660
3381,282,2025-09-01,3538,791,93941
3382,282,2025-10-01,3820,792,94222
3383,282,2025-11-01,4102,793,94503
3384,282,2025-12-01,4384,794,94784
3385,283,2025-01-01,1283,784,91910
3386,283,2025-02-01,1566,785,92192
3387,283,2025-03-01,1849,786,92474
3388,283,2025-04-01,2132,787,92756
3389,283,2025-05-01,2415,788,93038
3390,283,2025-06-01,2698,789,93320
3391,283,2025-07-01,2981,790,93602
3392,283,2025-08-01,3264,791,93884
3393,283,2025-09-01,3547,792,94166
3394,283,2025-10-01,3830,793,94448
3395,283,2025-11-01,4113,794,94730
3396,283,2025-12-01,4396,795,95012
3397,284,2025-01-01,1284,785,92127
3398,284,2025-02-01,1568,786,92410
3399,284,2025-03-01,1852,787,92693
3400,284,2025-04-01,2136,788,92976
3401,284,2025-05-01,2420,789,93259
3402,284,2025-06-01,2704,790,93542
3403,284,2025-07-01,2988,791,93825
3404,284,2025-08-01,3272,792,94108
3405,284,2025-09-01,3556,793,94391
3406,284,2025-10-01,3840,794,94674
3407,284,2025-11-01,4124,795,94957
3408,284,2025-12-01,4408,796,95240
3409,285,2025-01-01,1285,786,92344
3410,285,2025-02-01,1570,787,92628
3411,285,2025-03-01,1855,788,92912
3412,285,2025-04-01,2140,789,93196
3413,285,2025-05-01,2425,790,93480
3414,285,2025-06-01,2710,791,93764
3415,285,2025-07-01,2995,792,94048
3416,285,2025-08-01,3280,793,94332
3417,285,2025-09-01,3565,794,94616
3418,285,2025-10-01,3850,795,94900
3419,285,2025-11-01,4135,796,95184
3420,285,2025-12-01,4420,797,95468
3421,286,2025-01-01,1286,787,92561
3422,286,2025-02-01,1572,788,92846
3423,286,2025-03-01,1858,789,93131
3424,286,2025-04-01,2144,790,93416
3425,286,2025-05-01,2430,791,93701
3426,286,2025-06-01,2716,792,93986
3427,286,2025-07-01,3002,793,94271
3428,286,2025-08-01,3288,794,94556
3429,286,2025-09-01,3574,795,94841
3430,286,2025-10-01,3860,796,95126
3431,286,2025-11-01,4146,797,95411
3432,286,2025-12-01,4432,798,95696
3433,287,2025-01-01,1287,788,92778
3434,287,2025-02-01,1574,789,93064
3435,287,2025-03-01,1861,790,93350
3436,287,2025-04-01,2148,791,93636
3437,287,2025-05-01,2435,792,93922
3438,287,2025-06-01,2722,793,94208
3439,287,2025-07-01,3009,794,94494
3440,287,2025-08-01,3296,795,94780
3441,287,2025-09-01,3583,796,95066
3442,287,2025-10-01,3870,797,95352
3443,287,2025-11-01,4157,798,95638
3444,287,2025-12-01,4444,799,95924
3445,288,2025-01-01,1288,789,92995
3446,288,2025-02-01,1576,790,93282
3447,288,2025-03-01,1864,791,93569
3448,288,2025-04-01,2152,792,93856
3449,288,2025-05-01,2440,793,94143
3450,288,2025-06-01,2728,794,94430
3451,288,2025-07-01,3016,795,94717
3452,288,2025-08-01,3304,796,95004
3453,288,2025-09-01,3592,797,95291
3454,288,2025-10-01,3880,798,95578
3455,288,2025-11-01,4168,799,95865
3456,288,2025-12-01,4456,800,96152
3457,289,2025-01-01,1289,790,93212
3458,289,2025-02-01,1578,791,93500
3459,289,2025-03-01,1867,792,93788
3460,289,2025-04-01,2156,793,94076
3461,289,2025-05-01,2445,794,94364
3462,289,2025-06-01,2734,795,94652
3463,289,2025-07-01,3023,796,94940
3464,289,2025-08-01,3312,797,95228
3465,289,2025-09-01,3601,798,95516
3466,289,2025-10-01,3890,799,95804
3467,289,2025-11-01,4179,800,96092
3468,289,2025-12-01,4468,801,96380
3469,290,2025-01-01,1290,791,93429
3470,290,2025-02-01,1580,792,93718
3471,290,2025-03-01,1870,793,94007
3472,290,2025-04-01,2160,794,94296
3473,290,2025-05-01,2450,795,94585
3474,290,2025-06-01,2740,796,94874
3475,290,2025-07-01,3030,797,95163
3476,290,2025-08-01,3320,798,95452
3477,290,2025-09-01,3610,799,95741
3478,290,2025-10-01,3900,800,96030
3479,290,2025-11-01,4190,801,96319
3480,290,2025-12-01,4480,802,96608
3481,291,2025-01-01,1291,792,93646
3482,291,2025-02-01,1582,793,93936
3483,291,2025-03-01,1873,794,94226
3484,291,2025-04-01,2164,795,94516
3485,291,2025-05-01,2455,796,94806
3486,291,2025-06-01,2746,797,95096
3487,291,2025-07-01,3037,798,95386
3488,291,2025-08-01,3328,799,95676
3489,291,2025-09-01,3619,800,95966
3490,291,2025-10-01,3910,801,96256
3491,291,2025-11-01,4201,802,96546
3492,291,2025-12-01,4492,803,96836
3493,292,2025-01-01,1292,793,93863
3494,292,2025-02-01,1584,794,94154
3495,292,2025-03-01,1876,795,94445
3496,292,2025-04-01,2168,796,94736
3497,292,2025-05-01,2460,797,95027
3498,292,2025-06-01,2752,798,95318
3499,292,2025-07-01,3044,799,95609
3500,292,2025-08-01,3336,800,95900
3501,292,2025-09-01,3628,801,96191
3502,292,2025-10-01,3920,802,96482
3503,292,2025-11-01,4212,803,96773
3504,292,2025-12-01,4504,804,97064
3505,293,2025-01-01,1293,794,94080
3506,293,2025-02-01,1586,795,94372
3507,293,2025-03-01,1879,796,94664
3508,293,2025-04-01,2172,797,94956
3509,293,2025-05-01,2465,798,95248
3510,293,2025-06-01,2758,799,95540
3511,293,2025-07-01,3051,800,95832
3512,293,2025-08-01,3344,801,96124
3513,293,2025-09-01,3637,802,96416
3514,293,2025-10-01,3930,803,96708
3515,293,2025-11-01,4223,804,97000
3516,293,2025-12-01,4516,805,97292
3517,294,2025-01-01,1294,795,94297
3518,294,2025-02-01,1588,796,94590
3519,294,2025-03-01,1882,797,94883
3520,294,2025-04-01,2176,798,95176
3521,294,2025-05-01,2470,799,95469
3522,294,2025-06-01,2764,800,95762
3523,294,2025-07-01,3058,801,96055
3524,294,2025-08-01,3352,802,96348
3525,294,2025-09-01,3646,803,96641
3526,294,2025-10-01,3940,804,96934
3527,294,2025-11-01,4234,805,97227
3528,294,2025-12-01,4528,806,97520
3529,295,2025-01-01,1295,796,94514
3530,295,2025-02-01,1590,797,94808
3531,295,2025-03-01,1885,798,95102
3532,295,2025-04-01,2180,799,95396
3533,295,2025-05-01,2475,800,95690
3534,295,2025-06-01,2770,801,95984
3535,295,2025-07-01,3065,802,96278
3536,295,2025-08-01,3360,803,96572
3537,295,2025-09-01,3655,804,96866
3538,295,2025-10-01,3950,805,97160
3539,295,2025-11-01,4245,806,97454
3540,295,2025-12-01,4540,807,97748
3541,296,2025-01-01,1296,797,94731
3542,296,2025-02-01,1592,798,95026
3543,296,2025-03-01,1888,799,95321
3544,296,2025-04-01,2184,800,95616
3545,296,2025-05-01,2480,801,95911
3546,296,2025-06-01,2776,802,96206
3547,296,2025-07-01,3072,803,96501
3548,296,2025-08-01,3368,804,96796
3549,296,2025-09-01,3664,805,97091
3550,296,2025-10-01,3960,806,97386
3551,296,2025-11-01,4256,807,97681
3552,296,2025-12-01,4552,808,97976
3553,297,2025-01-01,1297,798,94948
3554,297,2025-02-01,1594,799,95244
3555,297,2025-03-01,1891,800,95540
3556,297,2025-04-01,2188,801,95836
3557,297,2025-05-01,2485,802,96132
3558,297,2025-06-01,2782,803,96428
3559,297,2025-07-01,3079,804,96724
3560,297,2025-08-01,3376,805,97020
3561,297,2025-09-01,3673,806,97316
3562,297,2025-10-01,3970,807,97612
3563,297,2025-11-01,4267,808,97908
3564,297,2025-12-01,4564,809,98204
3565,298,2025-01-01,1298,799,95165
3566,298,2025-02-01,1596,800,95462
3567,298,2025-03-01,1894,801,95759
3568,298,2025-04-01,2192,802,96056
3569,298,2025-05-01,2490,803,96353
3570,298,2025-06-01,2788,804,96650
3571,298,2025-07-01,3086,805,96947
3572,298,2025-08-01,3384,806,97244
3573,298,2025-09-01,3682,807,97541
3574,298,2025-10-01,3980,808,97838
3575,298,2025-11-01,4278,809,98135
3576,298,2025-12-01,4576,810,98432
3577,299,2025-01-01,1299,800,95382
3578,299,2025-02-01,1598,801,95680
3579,299,2025-03-01,1897,802,95978
3580,299,2025-04-01,2196,803,96276
3581,299,2025-05-01,2495,804,96574
3582,299,2025-06-01,2794,805,96872
3583,299,2025-07-01,3093,806,97170
3584,299,2025-08-01,3392,807,97468
3585,299,2025-09-01,3691,808,97766
3586,299,2025-10-01,3990,809,98064
3587,299,2025-11-01,4289,810,98362
3588,299,2025-12-01,4588,811,98660
3589,300,2025-01-01,1300,801,95599
3590,300,2025-02-01,1600,802,95898
3591,300,2025-03-01,1900,803,96197
3592,300,2025-04-01,2200,804,96496
3593,300,2025-05-01,2500,805,96795
3594,300,2025-06-01,2800,806,97094
3595,300,2025-07-01,3100,807,97393
3596,300,2025-08-01,3400,808,97692
3597,300,2025-09-01,3700,809,97991
3598,300,2025-10-01,4000,810,98290
3599,300,2025-11-01,4300,811,98589
3600,300,2025-12-01,4600,812,98888
3601,301,2025-01-01,1301,802,95816
3602,301,2025-02-01,1602,803,96116
3603,301,2025-03-01,1903,804,96416
3604,301,2025-04-01,2204,805,96716
3605,301,2025-05-01,2505,806,97016
3606,301,2025-06-01,2806,807,97316
3607,301,2025-07-01,3107,808,97616
3608,301,2025-08-01,3408,809,97916
3609,301,2025-09-01,3709,810,98216
3610,301,2025-10-01,4010,811,98516
3611,301,2025-11-01,4311,812,98816
3612,301,2025-12-01,4612,813,99116
3613,302,2025-01-01,1302,803,96033
3614,302,2025-02-01,1604,804,96334
3615,302,2025-03-01,1906,805,96635
3616,302,2025-04-01,2208,806,96936
3617,302,2025-05-01,2510,807,97237
3618,302,2025-06-01,2812,808,97538
3619,302,2025-07-01,3114,809,97839
3620,302,2025-08-01,3416,810,98140
3621,302,2025-09-01,3718,811,98441
3622,302,2025-10-01,4020,812,98742
3623,302,2025-11-01,4322,813,99043
3624,302,2025-12-01,4624,814,99344
3625,303,2025-01-01,1303,804,96250
3626,303,2025-02-01,1606,805,96552
3627,303,2025-03-01,1909,806,96854
3628,303,2025-04-01,2212,807,97156
3629,303,2025-05-01,2515,808,97458
3630,303,2025-06-01,2818,809,97760
3631,303,2025-07-01,3121,810,98062
3632,303,2025-08-01,3424,811,98364
3633,303,2025-09-01,3727,812,98666
3634,303,2025-10-01,4030,813,98968
3635,303,2025-11-01,4333,814,99270
3636,303,2025-12-01,4636,815,99572
3637,304,2025-01-01,1304,805,96467
3638,304,2025-02-01,1608,806,96770
3639,304,2025-03-01,1912,807,97073
3640,304,2025-04-01,2216,808,97376
3641,304,2025-05-01,2520,809,97679
3642,304,2025-06-01,2824,810,97982
3643,304,2025-07-01,3128,811,98285
3644,304,2025-08-01,3432,812,98588
3645,304,2025-09-01,3736,813,98891
3646,304,2025-10-01,4040,814,99194
3647,304,2025-11-01,4344,815,99497
3648,304,2025-12-01,4648,816,99800
3649,305,2025-01-01,1305,806,96684
3650,305,2025-02-01,1610,807,96988
3651,305,2025-03-01,1915,808,97292
3652,305,2025-04-01,2220,809,97596
3653,305,2025-05-01,2525,810,97900
3654,305,2025-06-01,2830,811,98204
3655,305,2025-07-01,3135,812,98508
3656,305,2025-08-01,3440,813,98812
3657,305,2025-09-01,3745,814,99116
3658,305,2025-10-01,4050,815,99420
3659,305,2025-11-01,4355,816,99724
3660,305,2025-12-01,4660,817,100028
3661,306,2025-01-01,1306,807,96901
3662,306,2025-02-01,1612,808,97206
3663,306,2025-03-01,1918,809,97511
3664,306,2025-04-01,2224,810,97816
3665,306,2025-05-01,2530,811,98121
3666,306,2025-06-01,2836,812,98426
3667,306,2025-07-01,3142,813,98731
3668,306,2025-08-01,3448,814,99036
3669,306,2025-09-01,3754,815,99341
3670,306,2025-10-01,4060,816,99646
3671,306,2025-11-01,4366,817,99951
3672,306,2025-12-01,4672,818,100256
3673,307,2025-01-01,1307,808,97118
3674,307,2025-02-01,1614,809,97424
3675,307,2025-03-01,1921,810,97730
3676,307,2025-04-01,2228,811,98036
3677,307,2025-05-01,2535,812,98342
3678,307,2025-06-01,2842,813,98648
3679,307,2025-07-01,3149,814,98954
3680,307,2025-08-01,3456,815,99260
3681,307,2025-09-01,3763,816,99566
3682,307,2025-10-01,4070,817,99872
3683,307,2025-11-01,4377,818,100178
3684,307,2025-12-01,4684,819,100484
3685,308,2025-01-01,1308,809,97335
3686,308,2025-02-01,1616,810,97642
3687,308,2025-03-01,1924,811,97949
3688,308,2025-04-01,2232,812,98256
3689,308,2025-05-01,2540,813,98563
3690,308,2025-06-01,2848,814,98870
3691,308,2025-07-01,3156,815,99177
3692,308,2025-08-01,3464,816,99484
3693,308,2025-09-01,3772,817,99791
3694,308,2025-10-01,4080,818,100098
3695,308,2025-11-01,4388,819,100405
3696,308,2025-12-01,4696,820,100712
3697,309,2025-01-01,1309,810,97552
3698,309,2025-02-01,1618,811,97860
3699,309,2025-03-01,1927,812,98168
3700,309,2025-04-01,2236,813,98476
3701,309,2025-05-01,2545,814,98784
3702,309,2025-06-01,2854,815,99092
3703,309,2025-07-01,3163,816,99400
3704,309,2025-08-01,3472,817,99708
3705,309,2025-09-01,3781,818,100016
3706,309,2025-10-01,4090,819,100324
3707,309,2025-11-01,4399,820,100632
3708,309,2025-12-01,4708,821,100940
3709,310,2025-01-01,1310,811,97769
3710,310,2025-02-01,1620,812,98078
3711,310,2025-03-01,1930,813,98387
3712,310,2025-04-01,2240,814,98696
3713,310,2025-05-01,2550,815,99005
3714,310,2025-06-01,2860,816,99314
3715,310,2025-07-01,3170,817,99623
3716,310,2025-08-01,3480,818,99932
3717,310,2025-09-01,3790,819,100241
3718,310,2025-10-01,4100,820,100550
3719,310,2025-11-01,4410,821,100859
3720,310,2025-12-01,4720,822,101168
3721,311,2025-01-01,1311,812,97986
3722,311,2025-02-01,1622,813,98296
3723,311,2025-03-01,1933,814,98606
3724,311,2025-04-01,2244,815,98916
3725,311,2025-05-01,2555,816,99226
3726,311,2025-06-01,2866,817,99536
3727,311,2025-07-01,3177,818,99846
3728,311,2025-08-01,3488,819,100156
3729,311,2025-09-01,3799,820,100466
3730,311,2025-10-01,4110,821,100776
3731,311,2025-11-01,4421,822,101086
3732,311,2025-12-01,4732,823,101396
3733,312,2025-01-01,1312,813,98203
3734,312,2025-02-01,1624,814,98514
3735,312,2025-03-01,1936,815,98825
3736,312,2025-04-01,2248,816,99136
3737,312,2025-05-01,2560,817,99447
3738,312,2025-06-01,2872,818,99758
3739,312,2025-07-01,3184,819,100069
3740,312,2025-08-01,3496,820,100380
3741,312,2025-09-01,3808,821,100691
3742,312,2025-10-01,4120,822,101002
3743,312,2025-11-01,4432,823,101313
3744,312,2025-12-01,4744,824,101624
3745,313,2025-01-01,1313,814,98420
3746,313,2025-02-01,1626,815,98732
3747,313,2025-03-01,1939,816,99044
3748,313,2025-04-01,2252,817,99356
3749,313,2025-05-01,2565,818,99668
3750,313,2025-06-01,2878,819,99980
3751,313,2025-07-01,3191,820,100292
3752,313,2025-08-01,3504,821,100604
3753,313,2025-09-01,3817,822,100916
3754,313,2025-10-01,4130,823,101228
3755,313,2025-11-01,4443,824,101540
3756,313,2025-12-01,4756,825,101852
3757,314,2025-01-01,1314,815,98637
3758,314,2025-02-01,1628,816,98950
3759,314,2025-03-01,1942,817,99263
3760,314,2025-04-01,2256,818,99576
3761,314,2025-05-01,2570,819,99889
3762,314,2025-06-01,2884,820,100202
3763,314,2025-07-01,3198,821,100515
3764,314,2025-08-01,3512,822,100828
3765,314,2025-09-01,3826,823,101141
3766,314,2025-10-01,4140,824,101454
3767,314,2025-11-01,4454,825,101767
3768,314,2025-12-01,4768,826,102080
3769,315,2025-01-01,1315,816,98854
3770,315,2025-02-01,1630,817,99168
3771,315,2025-03-01,1945,818,99482
3772,315,2025-04-01,2260,819,99796
3773,315,2025-05-01,2575,820,100110
3774,315,2025-06-01,2890,821,100424
3775,315,2025-07-01,3205,822,100738
3776,315,2025-08-01,3520,823,101052
3777,315,2025-09-01,3835,824,101366
3778,315,2025-10-01,4150,825,101680
3779,315,2025-11-01,4465,826,101994
3780,315,2025-12-01,4780,827,102308
3781,316,2025-01-01,1316,817,99071
3782,316,2025-02-01,1632,818,99386
3783,316,2025-03-01,1948,819,99701
3784,316,2025-04-01,2264,820,100016
3785,316,2025-05-01,2580,821,100331
3786,316,2025-06-01,2896,822,100646
3787,316,2025-07-01,3212,823,100961
3788,316,2025-08-01,3528,824,101276
3789,316,2025-09-01,3844,825,101591
3790,316,2025-10-01,4160,826,101906
3791,316,2025-11-01,4476,827,102221
3792,316,2025-12-01,4792,828,102536
3793,317,2025-01-01,1317,818,99288
3794,317,2025-02-01,1634,819,99604
3795,317,2025-03-01,1951,820,99920
3796,317,2025-04-01,2268,821,100236
3797,317,2025-05-01,2585,822,100552
3798,317,2025-06-01,2902,823,100868
3799,317,2025-07-01,3219,824,101184
3800,317,2025-08-01,3536,825,101500
3801,317,2025-09-01,3853,826,101816
3802,317,2025-10-01,4170,827,102132
3803,317,2025-11-01,4487,828,102448
3804,317,2025-12-01,4804,829,102764
3805,318,2025-01-01,1318,819,99505
3806,318,2025-02-01,1636,820,99822
3807,318,2025-03-01,1954,821,100139
3808,318,2025-04-01,2272,822,100456
3809,318,2025-05-01,2590,823,100773
3810,318,2025-06-01,2908,824,101090
3811,318,2025-07-01,3226,825,101407
3812,318,2025-08-01,3544,826,101724
3813,318,2025-09-01,3862,827,102041
3814,318,2025-10-01,4180,828,102358
3815,318,2025-11-01,4498,829,102675
3816,318,2025-12-01,4816,830,102992
3817,319,2025-01-01,1319,820,99722
3818,319,2025-02-01,1638,821,100040
